Mn,fe,cu,zn,sulfur,cloud_coverage,n,P,K,temp,hum,pH,Rainfall,label
90.66699874,141.7838493,14.56284523,37.76093126,0.49199085,20.4002728,489.727924,0.557773891,131.8653686,24.99670529,72.27536901,6.591932375,1074.701086,Groundnut
61.40337045,85.71383459,11.39041679,31.46392558,0.475608963,20.34332288,617.1346765,0.547693852,109.6579912,28.2543312,66.20798409,6.788342734,1073.993187,Groundnut
68.12133595,122.6134221,8.249967841,48.71666569,0.30315537,22.81996492,526.0580591,0.568135478,113.6434485,28.08761653,54.94244706,6.197321948,889.2299478,Groundnut
33.4816426,285.4731617,12.82954804,21.82038724,0.449280957,28.18011992,635.7179772,0.520330855,109.9442489,20.89991745,56.15369917,6.683027281,758.3025771,Groundnut
24.29715581,93.79017638,9.197409255,41.12208947,0.339420574,22.99455932,488.9423259,0.560971697,133.3132559,20.86260964,50.11014951,6.019297756,1004.651692,Groundnut
49.70978154,63.89809831,9.398744314,34.91732313,0.390579547,27.49911463,556.1018262,0.534415838,132.7730806,28.85997241,61.64151687,6.821256954,1140.462434,Groundnut
22.82449733,245.7987633,9.703542975,25.60506795,0.377979535,21.22100567,616.9725145,0.511950508,122.0914274,28.07564937,59.96244604,6.125222718,700.929842,Groundnut
53.47796186,247.6475127,12.64749014,42.29473085,0.482001774,21.82869406,539.5878064,0.516069786,127.2176031,21.34936986,66.79182132,6.941553034,843.7819432,Groundnut
58.80014941,293.5716694,6.138933711,23.28282643,0.480366292,27.89501909,502.0422794,0.57645462,132.723312,25.64026072,70.12354873,6.639494464,911.7815,Groundnut
21.31876459,122.0614253,10.82853773,21.00027311,0.317452773,24.37559221,599.5835023,0.517759925,126.3141704,28.81803132,78.91820511,6.188990727,511.8631739,Groundnut
85.83189575,251.1426003,6.699630172,46.86865302,0.47516998,22.03412892,587.3910682,0.500919025,112.3091213,29.14782677,74.04139209,6.473799025,777.9350015,Groundnut
89.25790281,237.5523999,6.753509558,40.48553497,0.261596247,22.1319706,592.8408043,0.505817953,108.2277294,29.44621815,51.43093611,6.566753065,907.4618962,Groundnut
91.08676362,249.5892632,18.36179675,22.53581202,0.407521058,23.53493264,540.217647,0.560846043,133.9030056,27.0726405,71.08030658,6.388439123,835.8271179,Groundnut
58.98900573,292.5351076,10.71733652,35.2889188,0.487999249,29.63437719,565.5765675,0.561160723,124.3449006,26.79158854,58.39358991,6.275210126,639.4479049,Groundnut
86.54927114,180.0138362,7.116237595,33.23089141,0.487424781,22.45510366,588.0457144,0.506595649,129.9108233,28.9106926,64.86072583,6.133558543,776.4140955,Groundnut
48.48565657,267.7374245,7.865082418,25.07340756,0.276932543,27.61478457,510.4623626,0.55130816,105.1356656,24.24109916,60.54608904,6.786189511,605.1754091,Groundnut
38.77854877,227.7088923,15.25070793,32.96192238,0.312322326,26.21638776,532.8206429,0.505879305,123.7563349,20.33958832,74.24799955,6.503181387,1179.171478,Groundnut
69.40233968,188.0525388,12.30928894,43.23102442,0.435354833,23.06493899,554.6359581,0.504833485,127.0439502,28.96273705,79.78619282,6.39568123,538.0680383,Groundnut
96.67251101,288.9551551,15.7577488,24.48409284,0.285392404,28.74775036,546.0529359,0.523770771,114.6616756,27.0681597,82.12031754,6.546501558,1101.309847,Groundnut
89.90498419,125.7886593,9.139143188,44.97411001,0.444679505,29.27087258,520.9846774,0.577953605,117.0209379,26.07397464,63.58261545,6.236940965,1196.164551,Groundnut
87.52128275,192.5551343,8.953811651,38.96222463,0.366575781,26.31503763,562.6945307,0.534339248,129.5794652,22.51821155,67.13414982,6.511085762,668.0179892,Groundnut
71.34875431,268.7977275,17.56407712,32.29213933,0.258692402,22.27079657,554.8426095,0.524410631,107.4036427,28.21103026,50.81320684,6.669407392,590.9957579,Groundnut
21.07162052,249.4049728,7.474810338,33.64729348,0.287760098,29.04013142,626.478362,0.511359052,107.3037437,20.81483239,61.45154784,6.41286051,664.2778041,Groundnut
26.6428676,285.2227472,13.60123784,40.35244644,0.465981952,25.83815348,571.5861895,0.561375104,124.0300166,28.35732322,53.92550548,6.794529113,555.7002242,Groundnut
97.96468961,176.5376712,6.550829106,27.50177229,0.358654394,22.09836467,570.977458,0.560115705,124.1877084,22.99742318,56.67644112,6.519276554,677.0588894,Groundnut
36.32402132,130.2500303,7.733041936,34.76866478,0.373657369,21.28299163,628.5967619,0.521664892,121.5622967,21.13875416,50.29999777,6.220185884,1125.49317,Groundnut
45.82425089,157.8649938,12.76066048,42.72738026,0.34040583,23.84731999,638.7494643,0.573501379,132.9992194,28.58195734,51.59966997,6.131537615,618.0074906,Groundnut
74.78914821,193.3026015,15.30242509,36.43176162,0.43394863,20.25330306,594.3106407,0.516468235,107.4581423,29.03904201,64.11789396,6.253726229,901.3391699,Groundnut
38.00258987,292.3878672,18.75794067,49.129873,0.364185719,24.48283883,559.1976054,0.574854012,122.3591073,23.97246892,67.47426769,6.823609523,1134.067334,Groundnut
62.29632564,255.0754695,9.802207325,46.96522822,0.294925967,28.37505779,567.4141049,0.572571525,122.683519,28.04614825,57.17142235,6.566168315,1159.231685,Groundnut
40.80416934,219.7335475,15.26882274,42.81480005,0.491526462,20.4576412,529.0827445,0.529793725,116.3695171,24.8248721,62.48138737,6.034797804,1006.11096,Groundnut
88.8615956,238.5990565,9.346148426,37.49629228,0.272391621,28.23567859,523.8970659,0.54562861,107.1186711,25.35231699,76.04228483,6.24384878,747.7813522,Groundnut
95.31077032,143.2925417,17.26726985,30.0473779,0.34851435,29.0288033,494.0111061,0.504710908,132.7051812,22.59655112,54.00863773,6.9506964,1133.582721,Groundnut
45.81686949,157.8824731,9.503788512,25.28687124,0.291507239,23.98908964,592.1994091,0.505780983,129.6383921,26.92025497,82.95345446,6.894290384,726.3816929,Groundnut
60.1734985,134.5317967,18.76996613,44.00823212,0.411465219,20.25039025,489.3703216,0.537224304,123.749096,20.52432949,61.72849576,6.31676447,1076.244068,Groundnut
69.5580034,245.0624749,14.70795488,38.40982474,0.440739705,23.03986406,609.5129491,0.511993426,129.7671817,24.50236217,55.27668924,6.528407094,571.7524902,Groundnut
26.97114001,155.4277173,6.783100706,33.11429478,0.316167261,29.59000976,580.4091115,0.500423395,119.7608848,25.59085551,77.3396494,6.591864264,1082.393061,Groundnut
84.15782984,215.1199685,18.06224749,40.58639897,0.43283828,22.75425802,553.0461895,0.556357764,131.1024666,22.35154223,81.47945824,6.032191656,1158.336635,Groundnut
62.59059216,71.08422382,10.98078753,26.6716175,0.368126667,24.85759411,637.2304127,0.566669616,119.9585898,29.93968024,63.6205373,6.374748861,1187.036877,Groundnut
99.43356232,193.5055916,18.16913901,21.04572075,0.44062505,23.80203578,577.9279298,0.579196824,122.3313478,29.84177354,58.77773547,6.392145072,1025.70877,Groundnut
64.69863903,192.3872806,19.92527374,43.03876409,0.281473204,20.03657115,483.1664183,0.507838588,133.2139622,26.74962053,75.02602786,6.538895407,560.1937355,Groundnut
78.427491,158.6838813,15.42630592,46.24483705,0.404680629,23.72369531,551.1753938,0.518594815,126.4530347,28.80190381,50.96120716,6.717239403,605.0002078,Groundnut
34.50995834,119.2366112,17.7604639,48.09412512,0.264758903,25.05810819,568.6428073,0.575801582,126.0569778,25.18221992,59.59253597,6.422111889,582.203754,Groundnut
23.68592106,224.0711109,9.474941602,24.65911197,0.421528633,28.97321336,530.9646797,0.534688548,130.1485864,27.27277877,71.91889225,6.857965525,600.5680077,Groundnut
84.36614348,224.84982,7.373392628,48.85989588,0.422063006,26.64685203,568.1136895,0.515987077,134.0222272,25.45575802,72.21816972,6.088618047,595.8507437,Groundnut
33.35325481,68.48071116,16.50944628,40.42773583,0.349591133,27.36415195,584.6680287,0.506605137,107.1340699,27.6312881,57.64204552,6.982852291,1209.03409,Groundnut
44.66741282,260.7573936,16.07947839,31.51824694,0.421090891,26.48434316,512.9301684,0.563984881,122.9809333,25.40639996,65.92461328,6.570065282,935.3168971,Groundnut
41.78813338,74.44443215,17.09522276,36.32243066,0.323221964,22.70323823,496.3012972,0.54627761,105.9087623,24.09013996,65.85070133,6.864072578,1101.310221,Groundnut
52.24712539,131.294192,10.77431122,42.80688572,0.404229607,26.644797,486.1362106,0.522016405,133.4717976,24.24422598,58.57964344,6.215952771,534.7718718,Groundnut
70.12229852,294.3886351,15.59739964,29.56702609,0.386469798,25.47018044,560.2713452,0.522742173,105.6961961,22.40115487,61.15062227,6.400466718,810.7039264,Groundnut
78.14622392,206.118913,17.75064393,32.51143322,0.483066562,24.88296693,550.0143281,0.571089105,106.513673,26.09342434,78.51918859,6.0993072,626.3962861,Groundnut
38.24342677,251.9761089,11.08685848,22.42438402,0.427421451,22.75929283,553.0542275,0.519298095,110.6952571,23.01658011,80.98018319,6.837139763,617.1763428,Sugarcane
73.19571544,82.47319118,16.13661565,26.79152822,0.363931726,25.82374049,481.9589834,0.539574598,128.1373612,27.02824587,59.39400799,6.308961676,1025.039759,Sugarcane
52.78614944,161.2304634,18.43702851,42.43715803,0.448886563,22.73885141,616.3608345,0.512625227,127.1371187,26.17783766,62.18970841,6.731802719,994.8112207,Sugarcane
50.54207793,98.24473785,17.45342625,43.33687292,0.358826648,22.01435879,493.0480656,0.500348072,109.870377,22.9569962,70.75574013,6.935788197,788.3493398,Sugarcane
63.55221373,209.914098,14.13590513,44.63303159,0.274554861,24.23577656,632.0952795,0.552798781,131.86492,26.46102501,51.64168582,6.464603192,623.1068197,Sugarcane
30.2536535,207.4312331,12.86737813,22.50063817,0.296107557,25.90657553,523.5161346,0.534809721,115.5240938,22.15137449,50.23782959,6.895748523,504.3984693,Sugarcane
96.63287509,190.424828,9.999783083,48.14711929,0.350708437,26.79281411,602.0839329,0.544831609,112.289024,27.21283655,67.94868781,6.765941925,734.286163,Sugarcane
64.34593558,208.90124,11.81868746,46.83720235,0.294344083,26.3063143,638.1413956,0.545168125,108.019793,29.74311766,72.72508333,6.823849259,1056.117126,Sugarcane
83.53493599,258.4441801,10.51915484,25.03992203,0.430798982,25.45580522,550.6771538,0.537662646,132.0609906,25.15908228,84.10499976,6.647496586,926.0397887,Sugarcane
63.09508203,136.0558942,15.6312672,29.27550274,0.402130592,20.36654482,582.7442224,0.530184867,125.044149,27.69265302,81.2079625,6.806142814,659.2485956,Sugarcane
82.58837549,261.5267307,16.47046907,28.98470666,0.288383159,25.27435431,530.070844,0.504540937,109.6698569,26.43391496,65.87290845,6.597099373,795.9210998,Sugarcane
68.46034032,242.9164847,16.63821906,24.63090346,0.465560129,25.32406773,547.641848,0.527204648,115.0862287,23.9640884,64.35739147,6.470028287,643.126754,Sugarcane
76.72337327,247.3174797,17.22472219,31.00120382,0.300538632,24.98879905,592.0752205,0.571535475,112.0758684,25.97128387,62.09877379,6.623781215,1078.440774,Sugarcane
76.91177722,145.0994027,19.14820675,28.35472043,0.293326513,27.04131579,521.968158,0.574732898,127.2073017,21.69707012,54.37062292,6.26046081,1124.909985,Sugarcane
36.1126972,193.9282426,9.224084178,23.05783431,0.443778844,21.44656709,607.1134489,0.521895044,116.6139927,20.68004096,71.97469218,6.432485932,984.0943317,Sugarcane
98.58885771,109.6643386,8.378989838,46.94802623,0.400127469,20.00679405,562.0526113,0.519279475,113.9045349,27.15662259,71.19466657,6.306054444,657.4093817,Sugarcane
81.84118517,102.818659,9.888493843,48.89111642,0.445120081,21.48881337,638.2243932,0.56778945,116.9316916,26.83840897,57.22505431,6.509317038,753.5488698,Sugarcane
51.41915486,164.2010699,13.34137995,21.33637495,0.430461342,23.74291122,585.182893,0.508606374,123.7669757,26.96211236,63.04360198,6.269009685,884.1721597,Sugarcane
26.9212285,97.64669281,17.3425436,33.03203895,0.273231777,23.31203436,485.0186093,0.579970825,134.9842313,20.80507758,80.3975298,6.655635275,1237.396898,Sugarcane
99.55061665,233.695074,13.77409152,25.87294984,0.305170358,28.70377074,553.6731243,0.572840863,129.0063131,29.14419325,73.03576051,6.596292679,990.2196928,Sugarcane
60.09514686,221.3146673,15.3923128,31.2163916,0.323120248,23.39227498,545.4221025,0.534850896,125.0688787,29.28318026,63.85838575,6.343969063,526.2302595,Sugarcane
54.81559958,204.9450195,7.54984795,24.44753623,0.359664281,28.47891486,563.0920989,0.5158457,118.8624263,27.24927611,73.96357639,6.147708466,968.8628571,Sugarcane
49.45031651,258.1095694,18.48203749,26.73178182,0.469955583,26.00911588,575.5757062,0.547231113,107.8191229,28.86465838,74.93069141,6.348482551,618.3351945,Sugarcane
23.67005039,83.30758799,13.20427068,28.2765564,0.417813223,28.68681462,482.4103281,0.556143178,111.8946717,21.38772786,79.93944409,6.933691359,631.4009256,Sugarcane
76.10066222,172.6719551,18.17526143,38.94622112,0.468700618,22.890813,522.481874,0.525345221,132.4714411,21.30550813,81.8857715,6.706088941,953.1284285,Sugarcane
47.7554074,175.6167768,15.90305553,31.78654956,0.300475858,27.3912115,634.6902457,0.573758587,119.4480718,21.87921807,58.32201889,6.668222456,914.8907535,Sugarcane
53.7178342,165.9165078,13.93024379,21.54525636,0.398430976,21.73946144,617.2212762,0.571204742,117.5992475,22.96115037,70.00994099,6.419117469,1241.580974,Sugarcane
64.22500416,84.40808445,14.05377048,41.12145983,0.366413994,20.49934252,626.6906465,0.528314774,123.5280614,27.70813029,74.01749948,6.597777685,1060.180466,Sugarcane
59.23858802,299.2435755,16.95487058,49.14278047,0.264101603,28.77259546,520.4704355,0.519614788,108.356882,23.09082053,76.63141091,6.77934037,858.1565074,Sugarcane
47.42096334,135.7885509,7.335831194,26.86173814,0.315456556,24.89014973,609.3433362,0.560073359,109.0100981,29.7195143,74.30310359,6.455701922,858.8992002,Sugarcane
74.46593481,164.5846185,11.89474897,22.97450418,0.422087835,22.80184457,536.3003086,0.552582149,134.5037921,20.78241125,84.9287365,6.055266842,706.5512801,Sugarcane
26.9434468,213.128141,6.239441318,29.59366767,0.341221175,25.39901173,615.6445727,0.577859659,131.3773133,20.05615465,77.83536363,6.632045248,779.3833411,Sugarcane
72.48966452,73.31429622,14.90103618,42.9987514,0.285476178,29.20697181,483.0523136,0.531129001,124.9426085,27.93684017,53.59415641,6.149344923,519.579021,Sugarcane
58.49038753,291.2252151,9.714241274,29.24854407,0.349363319,22.1162075,508.4336751,0.521008001,109.515306,28.15541433,73.14688327,6.627847651,1164.409142,Sugarcane
33.33215312,260.3355924,6.408254884,42.591701,0.482258845,20.89583165,515.081115,0.564737976,130.3086744,23.27908682,73.72231902,6.781387711,633.922058,Sugarcane
91.41817544,171.1743964,17.55878766,40.04758088,0.348847161,23.94377048,616.7049257,0.542939124,116.4496908,20.31753396,81.19775478,6.383358192,513.4080938,Sugarcane
32.15885124,98.25733058,10.75179798,31.18993802,0.391914499,28.37088185,628.3579533,0.503604159,105.1602701,29.50640628,50.0185974,6.344886814,693.7539158,Sugarcane
65.44671077,257.8330882,12.64856457,37.74094042,0.389227691,23.62438006,497.605572,0.575404416,128.9625416,28.77885482,66.23096289,6.295825244,508.3333011,Sugarcane
82.53620781,160.8290199,10.34182298,28.90785002,0.360281709,28.51545838,621.073094,0.534008869,127.5535118,25.86312252,80.79349756,6.262549457,858.6713327,Sugarcane
51.90298636,163.3422338,10.20492582,36.92331483,0.319093429,23.72282349,599.884465,0.571671023,117.2335465,22.01170098,64.61878739,6.918178372,1080.277349,Sugarcane
74.35950101,210.4699093,9.294172322,46.37566867,0.384490367,24.17633481,614.4490874,0.576660776,109.6148099,24.51977343,58.37363749,6.604861829,844.5032669,Sugarcane
36.61485915,96.89756227,18.39266362,25.07328823,0.260126034,28.54598489,608.0301757,0.561978469,134.0938418,28.58385542,63.40852584,6.37713774,949.707655,Sugarcane
54.88532816,102.9588489,15.96930872,33.96047021,0.299358268,27.66392958,615.3454977,0.578140139,107.1579971,24.89276186,80.01663224,6.889049332,540.8420941,Sugarcane
67.34851825,262.964267,11.80211844,41.94768704,0.458228262,25.03212395,496.1892752,0.567570221,120.7347206,26.08028002,82.08166685,6.988724224,571.7227613,Sugarcane
99.34771801,195.7002654,7.24463559,37.56147104,0.298214642,22.16956867,572.0595921,0.541093772,105.06837,28.07137225,60.2574163,6.842585005,1049.371286,Sugarcane
45.54051288,298.4620196,17.51254248,26.28085044,0.399874048,22.75836998,550.6621562,0.566294257,125.9828339,29.7012873,60.78408334,6.955533366,684.8149275,Sugarcane
27.48767817,199.2962177,18.80631147,43.88059849,0.349957976,28.52063582,601.1751915,0.502535787,109.991255,24.85749379,57.74435004,6.557927735,844.3703006,Sugarcane
66.43831177,276.2577449,9.786597177,40.64054262,0.28766138,21.51971528,614.1005014,0.544402489,116.5847973,27.85810366,66.94183056,6.511517683,668.4981676,Sugarcane
56.35700754,248.6752695,15.79497339,49.84378063,0.277109387,27.48804769,556.5370763,0.541308273,133.0611154,27.94520427,75.96746136,6.567756831,576.0652897,Sugarcane
23.76915941,100.5428025,11.83151485,44.41255693,0.409165619,27.76065131,530.18092,0.573797663,130.7697596,28.90300591,58.10346872,6.347777306,1105.722094,Sugarcane
31.99217219,218.322647,19.44693651,22.09485591,0.441353826,26.13167507,536.3684711,0.578768476,110.6134137,28.24154808,74.65439358,6.064179385,938.9567349,Sugarcane
94.66673474,188.7556941,12.18577331,43.68018221,0.286070543,23.0654394,581.2346229,0.503231788,123.5925997,22.60329555,81.6446277,6.859434433,1039.690232,Sugarcane
69.87068266,103.5806407,6.862774752,49.81657382,0.431917955,20.08564191,489.5731884,0.566449958,106.4639134,27.03205067,62.00816602,6.86814225,1095.423351,Sugarcane
72.05738509,228.737612,19.61422784,30.20381671,0.472587496,24.969895,599.1886422,0.567953408,119.8627412,27.4570073,76.46264361,6.373762911,1015.441173,Sugarcane
24.96576678,290.4754776,13.35228952,42.49078506,0.285948676,27.92634961,606.8102139,0.554443716,123.793971,24.90712497,76.45649126,6.418641252,583.2313812,Sugarcane
49.73059119,100.523019,16.20681772,44.40271576,0.389420115,23.8297017,514.1210745,0.508300256,123.5200914,20.50529363,53.67316452,6.184863911,718.6022757,Sugarcane
70.83428515,236.4513904,8.419018341,23.36413479,0.291353331,23.43527919,586.5888733,0.542414332,134.0362782,22.26312403,56.28180698,6.66361911,1223.51667,Sugarcane
45.78767622,266.5250046,10.82308403,37.13577179,0.285585737,25.2230911,553.1364921,0.505974445,109.1614416,20.53142092,80.3788242,6.357805351,837.1764114,Sugarcane
51.8051541,145.0522613,8.136269783,35.70418953,0.283851263,29.64655553,512.2068374,0.528477824,114.8558396,21.06909395,67.13669938,6.708600889,864.641897,Sugarcane
63.3038336,187.7191589,7.768464427,33.23043133,0.288828332,26.74986447,533.8423573,0.552411164,120.6594973,20.34257839,70.02441473,6.500430147,847.5536202,Sugarcane
68.86722828,225.6756116,19.73122537,48.20774204,0.351623548,23.29122973,573.5601302,0.525244722,123.516516,28.46431097,57.99762739,6.838058206,982.2034385,Sugarcane
80.24118489,193.9097587,15.24155965,39.71833609,0.451056692,22.53167796,582.5857605,0.521402765,133.9716981,22.20749207,53.34542714,6.457370378,942.8404171,Sugarcane
58.75921438,234.7064224,17.4316477,22.19529239,0.422426066,21.82012918,571.1098698,0.542195563,122.7702203,20.05139605,82.26831051,6.584803332,752.404803,Sugarcane
62.4344383,170.9643536,14.37332891,41.82821012,0.459382776,23.69545814,492.5981539,0.541363182,124.7232757,29.44049997,58.426459,6.413911284,1052.805845,Sugarcane
52.80059643,247.5774943,6.023861551,37.32966092,0.468596017,25.88890029,498.9885856,0.504904391,114.8490638,28.37780046,76.11244364,6.470433733,509.1074805,Sugarcane
62.99944243,123.7115454,19.65669869,24.53018134,0.442485189,28.13304442,592.3115593,0.547508333,122.6973222,28.54222219,70.29181265,6.560131313,727.9181229,Sugarcane
39.9725326,63.60090515,12.1337877,42.77965568,0.431112637,28.61490481,526.3242076,0.571357889,131.6440342,22.74131717,71.60359582,6.961699297,522.5509962,Sugarcane
38.84917578,237.4046112,14.90127495,42.89580519,0.356731545,26.11732439,538.2068151,0.509266205,108.4028752,22.84271291,66.41075791,6.591532647,1190.97786,Sugarcane
39.20435744,130.2906059,6.817397738,49.99170772,0.437155271,22.66310445,612.8981599,0.571889898,126.9692671,28.25239406,69.75199034,6.927074213,688.7269331,Sugarcane
77.44066519,244.7983832,9.515064567,32.70869898,0.43197626,24.76042604,575.5185306,0.537498442,125.4029206,22.96892903,76.70865842,6.370346469,563.3287139,Sugarcane
49.71510783,227.8407325,9.422697829,46.16998288,0.493690389,27.02871908,583.6361414,0.51951307,125.059286,28.24019345,65.33896431,6.588886624,548.303531,Sugarcane
61.76925332,78.46439162,9.413324381,37.08637651,0.382685853,20.12335682,601.4845596,0.526072729,132.4855937,21.5771914,54.86682724,6.691478311,698.9005831,Sugarcane
82.92511076,184.0423154,13.57265776,33.39491462,0.410808101,29.65855368,524.0862304,0.568931048,123.4910632,21.85012578,65.32630426,6.502531027,1234.66262,Sugarcane
84.80775839,285.5450586,12.27584187,43.32232112,0.335434457,27.85113999,575.1183138,0.573849339,122.7808402,21.64498763,57.28763667,6.992005837,986.8789287,Sugarcane
21.71272628,173.3331416,15.71191915,24.70566896,0.293431942,23.32482414,531.5638678,0.566386239,109.5803727,23.05537999,59.03171988,6.380281074,501.1727011,Sugarcane
71.83370703,183.8646973,10.70910611,21.62621654,0.395303787,20.42460408,597.2072825,0.52128418,129.4356809,21.22254022,58.81310104,6.810728832,1032.656665,Sugarcane
36.09280004,134.3381249,7.678648818,27.21815952,0.273441523,25.87421209,518.0463591,0.504219557,123.6388663,25.65190446,72.06500197,6.211913767,1239.966079,Sugarcane
66.05027604,171.327185,14.2197052,48.83399671,0.297974926,23.81628746,590.524675,0.515817558,117.2979497,22.17782646,51.66978309,6.281927279,783.7675154,Sugarcane
31.10103959,143.938034,7.211431747,26.18090231,0.474005309,29.33576786,588.7190527,0.524940748,134.2519109,20.46738883,58.8970353,6.136085468,910.795079,Sugarcane
53.01040517,169.2273213,6.394416719,31.07296325,0.265223337,22.71146122,604.5676521,0.503264994,129.0401333,24.1631488,76.36263562,6.616479951,1142.609,Sugarcane
63.12295275,227.816964,9.914378495,21.47690927,0.445342371,24.52510871,584.4577771,0.573549297,116.592512,20.27425826,76.62249215,6.061677253,1131.691846,Sugarcane
63.26713199,196.6300226,8.586343643,45.73840958,0.353385407,24.56557853,603.6420759,0.544467056,126.5543554,21.23034521,51.01928853,6.754818506,962.6936935,Sugarcane
40.44043452,165.1448863,14.92034091,31.32748003,0.454590528,20.71396655,584.5001588,0.537189281,108.7664236,27.11173644,66.22432989,6.320065361,1084.896449,Sugarcane
81.68007637,60.42230484,15.47288445,46.35419973,0.388415779,28.02837826,571.1172815,0.550327886,125.9526177,23.64094298,81.06529065,6.493351222,666.1194411,Sugarcane
53.56603717,192.8400283,19.12163205,27.82645895,0.340603695,28.5559168,636.5425045,0.512859495,115.8702508,26.27118265,69.34281844,6.364670751,907.6398441,Sugarcane
58.82625055,142.6315114,14.19809378,33.23850189,0.278201918,20.36721908,614.5035402,0.54559242,132.3437372,27.72283782,72.58305457,6.869809735,1015.739223,Sugarcane
33.73065801,293.619823,8.442843443,44.40822631,0.380260284,28.89697134,584.7073363,0.579404354,111.936698,26.26576598,71.15037493,6.220881422,519.3084077,Sugarcane
74.68004484,68.86762492,19.98972778,40.71579586,0.276465878,25.48552331,526.1746681,0.523618705,122.9490645,26.24342405,58.63530795,6.049973253,785.6538117,Sugarcane
38.04729357,62.44318147,15.21922693,21.69070032,0.370345923,26.53502801,571.5381077,0.5294017,128.4588026,27.28671499,58.66944005,6.476596335,528.3112482,Sugarcane
74.46643367,202.6341525,14.77393495,35.55708654,0.251219901,28.5614564,552.8384211,0.530080863,108.2552629,21.60616983,68.66719433,6.645936477,880.3169539,Sugarcane
38.29861744,119.3809407,10.43590771,42.99278074,0.273338034,23.17822124,638.2096072,0.526974547,117.5009484,21.0852936,76.64834801,6.897160195,520.7581449,Sugarcane
34.56114191,137.6508192,11.64136401,27.75523583,0.361877995,26.77364097,511.7167899,0.548891553,128.8791757,22.18769068,63.18921112,6.981944394,643.6355121,Sugarcane
41.67836399,88.64650264,6.820069736,49.07026009,0.306715708,20.96673812,487.6463697,0.551942722,122.1189434,24.87632296,52.9140756,6.57690405,716.9903428,Sugarcane
83.97692766,241.9976754,13.0350535,34.89639504,0.371495133,20.54659762,600.8833453,0.555010217,112.5819307,26.64205375,77.45558088,6.154223261,911.9452934,Sugarcane
58.68215496,161.933291,17.12148292,36.50188865,0.394373842,27.25697964,557.2726822,0.505440121,120.7067414,28.09647033,67.8930268,6.020897511,1230.726516,Sugarcane
27.39146997,113.0035676,14.04191392,38.96377336,0.451884783,24.81546916,546.3476866,0.532577659,125.56235,26.8420456,74.77386279,6.381748519,668.8815679,Sugarcane
22.10730296,189.5088276,6.896354185,41.03754759,0.343579595,29.81293272,522.2165343,0.568763355,124.6708534,21.82230824,67.10166979,6.294608687,1179.20458,Sugarcane
21.39149202,283.2742456,9.242438903,41.15079096,0.463152382,27.46015804,521.0830643,0.522628421,107.1093761,29.51064509,62.98175629,6.6680644,1056.275587,Sugarcane
23.03022744,177.3571617,8.415059903,26.54438149,0.421358636,27.08619724,622.2962923,0.575675982,127.4935824,21.68774704,74.53825532,6.512498781,1203.220077,Sugarcane
48.80869747,146.2146083,18.56539262,35.40759908,0.403263048,20.45619176,611.1352984,0.512727585,115.2112239,22.63632897,57.77693894,6.342981434,961.4033508,Sugarcane
63.08960352,213.9668159,7.766505533,41.57622245,0.253524844,26.96365975,605.1515358,0.539363496,134.2908612,24.73518728,71.11765201,6.702693399,1221.990465,Green Gram
55.03065719,77.42897935,8.122828876,38.2536033,0.411491223,26.38274672,509.5902978,0.576648769,122.223375,22.16979384,82.83043,6.402973535,801.5197511,Green Gram
91.8219323,69.30900531,11.18394882,47.83166248,0.451755803,22.61090353,613.7150569,0.521440341,118.3433939,23.81057241,59.75362966,6.824953903,1207.758074,Green Gram
79.44165172,170.5603186,6.334269555,45.86759562,0.263735634,24.19777389,530.6616291,0.571034986,120.8783168,24.51392054,77.40084988,6.584602201,1171.986478,Green Gram
54.58179952,220.1359604,9.306331441,36.68113174,0.495572732,23.15460125,569.5173897,0.505397327,132.6852784,20.7973725,64.05141667,6.190204001,875.8495193,Green Gram
27.17828992,101.6645122,14.89856095,32.6696195,0.351738269,29.78585275,601.9305761,0.536194487,105.3988337,29.95412219,61.27111671,6.918056832,831.1164798,Green Gram
38.7617875,198.4872974,13.189317,23.65050391,0.406112061,22.62759011,483.6600024,0.544823461,115.1046,21.60723107,64.86665607,6.376874659,662.2526546,Green Gram
58.830702,92.85939838,17.9923921,30.40878224,0.380401329,22.90029933,516.8737615,0.557799573,105.6751164,22.46763379,59.38157105,6.051083074,1005.794052,Green Gram
38.44757237,270.3217165,9.983936993,45.8386691,0.489380181,26.52472622,507.1221069,0.504367648,111.4408638,22.2145305,70.18545507,6.403801491,509.7343533,Green Gram
36.29960245,162.1996924,19.03827454,31.44819464,0.413116905,23.35951059,488.6627898,0.51019926,118.7460803,21.07610208,63.87555514,6.802304819,692.6110438,Green Gram
78.97901972,146.5356605,18.00967691,49.22676013,0.263858315,28.90343787,490.3298165,0.509074595,134.5768852,20.29275933,61.55606291,6.144471789,748.4397721,Green Gram
93.36106374,199.5751146,19.59137743,21.32154278,0.286970168,25.10251163,549.6512973,0.548561444,116.3270366,21.36748494,63.21771968,6.62146362,728.5196683,Green Gram
33.67112871,134.0229676,6.895575136,31.29623398,0.372629066,24.03629332,513.0805279,0.558106749,111.740465,25.01428753,60.92599821,6.799930679,781.960065,Green Gram
40.07282997,86.25032144,16.40950597,34.62487302,0.299537674,22.36916012,583.326691,0.574089287,123.4636698,21.46467096,73.56103262,6.161543007,783.0309778,Green Gram
